transaction_id,order_id,sale_date,posting_timestamp,customer_id,customer_name,customer_type,facility_state,sales_region,sales_rep_id,product_sku,product_family,procedure_category,units,unit_price,gross_sales,discount_pct,discount_amount,net_sales,cost_of_goods,gross_margin,currency,sales_channel,contract_id,purchase_order_number,invoice_number,payment_status,source_updated_at
TXN-000730,SO-100729,2026-05-16,2026-05-16T14:24:00+00:00,CUS-003,Great Lakes University Hospital,Academic Medical Center,OH,Midwest,REP-008,SOM-PLATE-8H,Trauma Plating,Trauma fixation,2,883.75,1767.50,0.1700,300.48,1467.02,730.00,737.02,USD,Direct,AGR-ORTHO-26-324,CPO-003-2026-0097,SI-880729,PAID,2026-05-17T17:24:00+00:00
TXN-000731,SO-100730,2026-03-11,2026-03-11T14:25:00+00:00,CUS-010,Prairie Orthopedics Cooperative,IDN,IL,Midwest,REP-030,MAKO-KNEE-KIT,Robotic Procedure Kit,Robotic-assisted knee,1,1623.60,1623.60,0.2000,324.72,1298.88,690.00,608.88,USD,ASC Program,AGR-ORTHO-26-338,CPO-010-2026-0098,SI-880730,PAID,2026-03-13T17:25:00+00:00
TXN-000732,SO-100731,2026-06-15,2026-06-15T14:26:00+00:00,CUS-002,Hudson Valley Surgical Center,ASC,NY,Northeast,REP-007,MAKO-KNEE-KIT,Robotic Procedure Kit,Robotic-assisted knee,4,1607.20,6428.80,0.1000,642.88,5785.92,2760.00,3025.92,USD,Direct,AGR-ORTHO-26-317,CPO-002-2026-0099,SI-880731,PAID,2026-06-15T17:26:00+00:00
TXN-000733,SO-100732,2025-10-29,2025-10-29T14:27:00+00:00,CUS-010,Prairie Orthopedics Cooperative,IDN,IL,Midwest,REP-032,TRI-KNEE-CR-04,Triathlon Knee,Total knee arthroplasty,1,4292.40,4292.40,0.1800,772.63,3519.77,2310.00,1209.77,USD,Direct,AGR-ORTHO-26-338,CPO-010-2025-0100,SI-880732,PAID,2025-10-29T17:27:00+00:00
TXN-000734,SO-100733,2026-01-17,2026-01-17T14:28:00+00:00,CUS-005,Lone Star Orthopedic Network,IDN,TX,South Central,REP-018,SOM-PLATE-8H,Trauma Plating,Trauma fixation,4,866.25,3465.00,0.1950,675.68,2789.32,1430.80,1358.52,USD,Direct,AGR-ORTHO-26-338,CPO-005-2026-0101,SI-880733,PAID,2026-01-18T17:28:00+00:00
TXN-000735,SO-100734,2025-12-19,2025-12-19T14:29:00+00:00,CUS-005,Lone Star Orthopedic Network,IDN,TX,South Central,REP-019,MAKO-KNEE-KIT,Robotic Procedure Kit,Robotic-assisted knee,1,1656.40,1656.40,0.2000,331.28,1325.12,690.00,635.12,USD,Direct,AGR-ORTHO-26-338,CPO-005-2025-0102,SI-880734,PAID,2025-12-19T17:29:00+00:00
TXN-000736,SO-100735,2026-02-03,2026-02-03T14:30:00+00:00,CUS-002,Hudson Valley Surgical Center,ASC,NY,Northeast,REP-004,TRI-KNEE-PS-05,Triathlon Knee,Total knee arthroplasty,1,4825.00,4825.00,0.1100,530.75,4294.25,2489.20,1805.05,USD,Direct,AGR-ORTHO-26-317,CPO-002-2026-0103,SI-880735,PAID,2026-02-04T17:30:00+00:00
TXN-000737,SO-100736,2026-05-19,2026-05-19T14:31:00+00:00,CUS-004,Blue Ridge Joint Institute,Hospital,NC,Southeast,REP-011,TRI-KNEE-CR-04,Triathlon Knee,Total knee arthroplasty,2,4467.60,8935.20,0.1300,1161.58,7773.62,4620.00,3153.62,USD,Direct,AGR-ORTHO-26-331,CPO-004-2026-0104,SI-880736,OPEN,2026-05-20T17:31:00+00:00
TXN-000738,SO-100737,2026-02-22,2026-02-22T14:32:00+00:00,CUS-012,New England Sports Medicine,Hospital,MA,Northeast,REP-036,TRI-KNEE-CR-04,Triathlon Knee,Total knee arthroplasty,2,4380.00,8760.00,0.1300,1138.80,7621.20,4620.00,3001.20,USD,Direct,AGR-ORTHO-26-317,CPO-012-2026-0105,SI-880737,PAID,2026-02-23T17:32:00+00:00
TXN-000739,SO-100738,2026-02-04,2026-02-04T14:33:00+00:00,CUS-001,Atlantic Ortho Alliance,IDN,PA,Northeast,REP-004,REV-FEM-STEM-12,Revision Hip,Revision arthroplasty,4,6420.00,25680.00,0.1900,4879.20,20800.80,13980.00,6820.80,USD,Direct,AGR-ORTHO-26-310,CPO-001-2026-0106,SI-880738,OPEN,2026-02-04T17:33:00+00:00
TXN-000740,SO-100739,2026-03-01,2026-03-01T14:34:00+00:00,CUS-008,Gulf Coast Trauma Hospital,Hospital,FL,Southeast,REP-026,MAKO-KNEE-KIT,Robotic Procedure Kit,Robotic-assisted knee,1,1640.00,1640.00,0.1300,213.20,1426.80,676.20,750.60,USD,Direct,AGR-ORTHO-26-324,CPO-008-2026-0107,SI-880739,PARTIALLY_PAID,2026-03-03T17:34:00+00:00
TXN-000741,SO-100740,2026-03-23,2026-03-23T14:35:00+00:00,CUS-012,New England Sports Medicine,Hospital,MA,Northeast,REP-039,SOM-PLATE-8H,Trauma Plating,Trauma fixation,3,875.00,2625.00,0.1300,341.25,2283.75,1095.00,1188.75,USD,Direct,AGR-ORTHO-26-317,CPO-012-2026-0108,SI-880740,PARTIALLY_PAID,2026-03-23T17:35:00+00:00
TXN-000742,SO-100741,2026-02-05,2026-02-05T14:36:00+00:00,CUS-006,Pacific Motion Surgery Partners,ASC,CA,West,REP-022,MAKO-HIP-KIT,Robotic Procedure Kit,Robotic-assisted hip,2,1509.95,3019.90,0.1150,347.29,2672.61,1250.00,1422.61,USD,Direct,AGR-ORTHO-26-310,CPO-006-2026-0109,SI-880741,PAID,2026-02-07T17:36:00+00:00
TXN-000743,SO-100742,2026-05-21,2026-05-21T14:37:00+00:00,CUS-011,Desert Ridge Ambulatory Surgery,ASC,AZ,Mountain,REP-031,MAKO-KNEE-KIT,Robotic Procedure Kit,Robotic-assisted knee,1,1672.80,1672.80,0.1200,200.74,1472.06,676.20,795.86,USD,ASC Program,AGR-ORTHO-26-310,CPO-011-2026-0110,SI-880742,OPEN,2026-05-23T17:37:00+00:00
TXN-000744,SO-100743,2026-01-23,2026-01-23T14:38:00+00:00,CUS-006,Pacific Motion Surgery Partners,ASC,CA,West,REP-017,TRI-KNEE-PS-05,Triathlon Knee,Total knee arthroplasty,2,4921.50,9843.00,0.1150,1131.95,8711.05,5080.00,3631.05,USD,ASC Program,AGR-ORTHO-26-310,CPO-006-2026-0111,SI-880743,OPEN,2026-01-23T17:38:00+00:00
TXN-000745,SO-100744,2026-02-28,2026-02-28T14:39:00+00:00,CUS-001,Atlantic Ortho Alliance,IDN,PA,Northeast,REP-003,ACC-HIP-CUP-56,Acetabular System,Total hip arthroplasty,2,2975.00,5950.00,0.2000,1190.00,4760.00,3035.52,1724.48,USD,Direct,AGR-ORTHO-26-310,CPO-001-2026-0112,SI-880744,PAID,2026-03-01T17:39:00+00:00
TXN-000746,SO-100745,2025-11-27,2025-11-27T14:40:00+00:00,CUS-004,Blue Ridge Joint Institute,Hospital,NC,Southeast,REP-013,MAKO-HIP-KIT,Robotic Procedure Kit,Robotic-assisted hip,3,1480.05,4440.15,0.1350,599.42,3840.73,1875.00,1965.73,USD,Direct,AGR-ORTHO-26-331,CPO-004-2025-0113,SI-880745,OPEN,2025-11-29T17:40:00+00:00
TXN-000747,SO-100746,2026-03-01,2026-03-01T14:41:00+00:00,CUS-001,Atlantic Ortho Alliance,IDN,PA,Northeast,REP-005,ACC-HIP-CUP-56,Acetabular System,Total hip arthroplasty,2,2975.00,5950.00,0.1900,1130.50,4819.50,2976.00,1843.50,USD,ASC Program,AGR-ORTHO-26-310,CPO-001-2026-0114,SI-880746,PAID,2026-03-01T17:41:00+00:00
TXN-000748,SO-100747,2025-12-23,2025-12-23T14:42:00+00:00,CUS-008,Gulf Coast Trauma Hospital,Hospital,FL,Southeast,REP-027,ACC-HIP-CUP-56,Acetabular System,Total hip arthroplasty,3,3034.50,9103.50,0.1300,1183.46,7920.04,4464.00,3456.04,USD,Direct,AGR-ORTHO-26-324,CPO-008-2025-0115,SI-880747,OPEN,2025-12-24T17:42:00+00:00
TXN-000749,SO-100748,2026-04-30,2026-04-30T14:43:00+00:00,CUS-005,Lone Star Orthopedic Network,IDN,TX,South Central,REP-019,ACC-HIP-CUP-56,Acetabular System,Total hip arthroplasty,1,2975.00,2975.00,0.1950,580.13,2394.87,1488.00,906.87,USD,Direct,AGR-ORTHO-26-338,CPO-005-2026-0116,SI-880748,PAID,2026-04-30T17:43:00+00:00
TXN-000750,SO-100749,2026-03-20,2026-03-20T14:44:00+00:00,CUS-001,Atlantic Ortho Alliance,IDN,PA,Northeast,REP-001,ACC-HIP-LIN-36,Acetabular System,Total hip arthroplasty,4,1180.00,4720.00,0.1900,896.80,3823.20,2120.00,1703.20,USD,Direct,AGR-ORTHO-26-310,CPO-001-2026-0117,SI-880749,PAID,2026-03-21T17:44:00+00:00
TXN-000751,SO-100750,2025-11-20,2025-11-20T14:45:00+00:00,CUS-001,Atlantic Ortho Alliance,IDN,PA,Northeast,REP-002,TRI-KNEE-PS-05,Triathlon Knee,Total knee arthroplasty,2,4728.50,9457.00,0.1800,1702.26,7754.74,5080.00,2674.74,USD,Direct,AGR-ORTHO-26-310,CPO-001-2025-0118,SI-880750,PAID,2025-11-21T17:45:00+00:00
TXN-000752,SO-100751,2026-02-18,2026-02-18T14:46:00+00:00,CUS-003,Great Lakes University Hospital,Academic Medical Center,OH,Midwest,REP-009,MAKO-HIP-KIT,Robotic Procedure Kit,Robotic-assisted hip,2,1509.95,3019.90,0.1750,528.48,2491.42,1250.00,1241.42,USD,Direct,AGR-ORTHO-26-324,CPO-003-2026-0119,SI-880751,OPEN,2026-02-19T17:46:00+00:00
TXN-000753,SO-100752,2026-01-13,2026-01-13T14:00:00+00:00,CUS-005,Lone Star Orthopedic Network,IDN,TX,South Central,REP-016,MAKO-HIP-KIT,Robotic Procedure Kit,Robotic-assisted hip,1,1524.90,1524.90,0.1950,297.36,1227.54,625.00,602.54,USD,Direct,AGR-ORTHO-26-338,CPO-005-2026-0120,SI-880752,PAID,2026-01-14T17:00:00+00:00
TXN-000754,SO-100753,2026-05-29,2026-05-29T14:01:00+00:00,CUS-001,Atlantic Ortho Alliance,IDN,PA,Northeast,REP-005,TRI-KNEE-PS-05,Triathlon Knee,Total knee arthroplasty,2,4825.00,9650.00,0.1800,1737.00,7913.00,4978.40,2934.60,USD,Direct,AGR-ORTHO-26-310,CPO-001-2026-0121,SI-880753,OPEN,2026-05-31T17:01:00+00:00
TXN-000755,SO-100754,2025-10-31,2025-10-31T14:02:00+00:00,CUS-010,Prairie Orthopedics Cooperative,IDN,IL,Midwest,REP-033,TRI-KNEE-CR-04,Triathlon Knee,Total knee arthroplasty,8,4380.00,35040.00,0.1900,6657.60,28382.40,18480.00,9902.40,USD,Direct,AGR-ORTHO-26-338,CPO-010-2025-0122,SI-880754,PAID,2025-11-01T17:02:00+00:00
TXN-000756,SO-100755,2026-04-16,2026-04-16T14:03:00+00:00,CUS-003,Great Lakes University Hospital,Academic Medical Center,OH,Midwest,REP-013,TRI-KNEE-PS-05,Triathlon Knee,Total knee arthroplasty,2,4825.00,9650.00,0.1700,1640.50,8009.50,5080.00,2929.50,USD,Distributor,AGR-ORTHO-26-324,CPO-003-2026-0123,SI-880755,OPEN,2026-04-18T17:03:00+00:00
TXN-000757,SO-100756,2025-10-19,2025-10-19T14:04:00+00:00,CUS-011,Desert Ridge Ambulatory Surgery,ASC,AZ,Mountain,REP-031,ACC-HIP-LIN-36,Acetabular System,Total hip arthroplasty,2,1168.20,2336.40,0.1100,257.00,2079.40,1060.00,1019.40,USD,Direct,AGR-ORTHO-26-310,CPO-011-2025-0124,SI-880756,PAID,2025-10-19T17:04:00+00:00
TXN-000758,SO-100757,2026-01-02,2026-01-02T14:05:00+00:00,CUS-004,Blue Ridge Joint Institute,Hospital,NC,Southeast,REP-011,MAKO-KNEE-KIT,Robotic Procedure Kit,Robotic-assisted knee,1,1656.40,1656.40,0.1300,215.33,1441.07,690.00,751.07,USD,ASC Program,AGR-ORTHO-26-331,CPO-004-2026-0125,SI-880757,PAID,2026-01-04T17:05:00+00:00
TXN-000759,SO-100758,2026-04-21,2026-04-21T14:06:00+00:00,CUS-001,Atlantic Ortho Alliance,IDN,PA,Northeast,REP-003,SPN-CAGE-LORD,Spine Interbody,Lumbar fusion,4,5207.40,20829.60,0.2250,4686.66,16142.94,10940.00,5202.94,USD,ASC Program,AGR-ORTHO-26-310,CPO-001-2026-0126,SI-880758,PAID,2026-04-22T17:06:00+00:00
TXN-000760,SO-100759,2026-04-15,2026-04-15T14:07:00+00:00,CUS-010,Prairie Orthopedics Cooperative,IDN,IL,Midwest,REP-031,ACC-HIP-CUP-56,Acetabular System,Total hip arthroplasty,1,2945.25,2945.25,0.1900,559.60,2385.65,1458.24,927.41,USD,Direct,AGR-ORTHO-26-338,CPO-010-2026-0127,SI-880759,PAID,2026-04-16T17:07:00+00:00
TXN-000761,SO-100760,2026-01-27,2026-01-27T14:08:00+00:00,CUS-006,Pacific Motion Surgery Partners,ASC,CA,West,REP-020,TRI-KNEE-PS-05,Triathlon Knee,Total knee arthroplasty,2,4825.00,9650.00,0.1100,1061.50,8588.50,4978.40,3610.10,USD,ASC Program,AGR-ORTHO-26-310,CPO-006-2026-0128,SI-880760,OPEN,2026-01-27T17:08:00+00:00
TXN-000762,SO-100761,2025-12-12,2025-12-12T14:09:00+00:00,CUS-012,New England Sports Medicine,Hospital,MA,Northeast,REP-039,MAKO-HIP-KIT,Robotic Procedure Kit,Robotic-assisted hip,2,1480.05,2960.10,0.1300,384.81,2575.29,1250.00,1325.29,USD,ASC Program,AGR-ORTHO-26-317,CPO-012-2025-0129,SI-880761,PAID,2025-12-12T17:09:00+00:00
TXN-000763,SO-100762,2026-01-22,2026-01-22T14:10:00+00:00,CUS-010,Prairie Orthopedics Cooperative,IDN,IL,Midwest,REP-034,MAKO-KNEE-KIT,Robotic Procedure Kit,Robotic-assisted knee,2,1607.20,3214.40,0.1950,626.81,2587.59,1380.00,1207.59,USD,Direct,AGR-ORTHO-26-338,CPO-010-2026-0130,SI-880762,PAID,2026-01-22T17:10:00+00:00
TXN-000764,SO-100763,2026-01-09,2026-01-09T14:11:00+00:00,CUS-010,Prairie Orthopedics Cooperative,IDN,IL,Midwest,REP-028,SOM-PLATE-8H,Trauma Plating,Trauma fixation,1,857.50,857.50,0.2000,171.50,686.00,365.00,321.00,USD,Direct,AGR-ORTHO-26-338,CPO-010-2026-0131,SI-880763,PAID,2026-01-09T17:11:00+00:00
TXN-000765,SO-100764,2026-01-02,2026-01-02T14:12:00+00:00,CUS-005,Lone Star Orthopedic Network,IDN,TX,South Central,REP-014,ACC-HIP-CUP-56,Acetabular System,Total hip arthroplasty,1,2975.00,2975.00,0.1900,565.25,2409.75,1458.24,951.51,USD,ASC Program,AGR-ORTHO-26-338,CPO-005-2026-0132,SI-880764,PAID,2026-01-03T17:12:00+00:00
TXN-000766,SO-100765,2026-04-21,2026-04-21T14:13:00+00:00,CUS-012,New England Sports Medicine,Hospital,MA,Northeast,REP-036,ACC-HIP-LIN-36,Acetabular System,Total hip arthroplasty,2,1180.00,2360.00,0.1650,389.40,1970.60,1060.00,910.60,USD,Direct,AGR-ORTHO-26-317,CPO-012-2026-0133,SI-880765,OPEN,2026-04-21T17:13:00+00:00
TXN-000767,SO-100766,2026-02-15,2026-02-15T14:14:00+00:00,CUS-002,Hudson Valley Surgical Center,ASC,NY,Northeast,REP-007,MAKO-KNEE-KIT,Robotic Procedure Kit,Robotic-assisted knee,2,1656.40,3312.80,0.1100,364.41,2948.39,1352.40,1595.99,USD,ASC Program,AGR-ORTHO-26-317,CPO-002-2026-0134,SI-880766,PAID,2026-02-15T17:14:00+00:00
TXN-000768,SO-100767,2025-11-30,2025-11-30T14:15:00+00:00,CUS-008,Gulf Coast Trauma Hospital,Hospital,FL,Southeast,REP-026,SPN-CAGE-LORD,Spine Interbody,Lumbar fusion,3,5207.40,15622.20,0.1400,2187.11,13435.09,8040.90,5394.19,USD,Direct,AGR-ORTHO-26-324,CPO-008-2025-0135,SI-880767,OPEN,2025-11-30T17:15:00+00:00
TXN-000769,SO-100768,2026-03-01,2026-03-01T14:16:00+00:00,CUS-003,Great Lakes University Hospital,Academic Medical Center,OH,Midwest,REP-012,SOM-PLATE-8H,Trauma Plating,Trauma fixation,2,857.50,1715.00,0.1600,274.40,1440.60,730.00,710.60,USD,Direct,AGR-ORTHO-26-324,CPO-003-2026-0136,SI-880768,PAID,2026-03-01T17:16:00+00:00
TXN-000770,SO-100769,2025-12-28,2025-12-28T14:17:00+00:00,CUS-011,Desert Ridge Ambulatory Surgery,ASC,AZ,Mountain,REP-037,TRI-KNEE-CR-04,Triathlon Knee,Total knee arthroplasty,2,4380.00,8760.00,0.1100,963.60,7796.40,4620.00,3176.40,USD,Direct,AGR-ORTHO-26-310,CPO-011-2025-0137,SI-880769,PAID,2025-12-30T17:17:00+00:00
TXN-000771,SO-100770,2026-01-11,2026-01-11T14:18:00+00:00,CUS-009,Northwest Specialty Distribution,Distributor,WA,West,REP-025,SPN-CAGE-LORD,Spine Interbody,Lumbar fusion,1,5260.00,5260.00,0.2450,1288.70,3971.30,2680.30,1291.00,USD,Direct,AGR-ORTHO-26-331,CPO-009-2026-0138,SI-880770,PAID,2026-01-12T17:18:00+00:00
TXN-000772,SO-100771,2025-11-24,2025-11-24T14:19:00+00:00,CUS-005,Lone Star Orthopedic Network,IDN,TX,South Central,REP-014,SPN-CAGE-LORD,Spine Interbody,Lumbar fusion,1,5154.80,5154.80,0.1900,979.41,4175.39,2789.70,1385.69,USD,Direct,AGR-ORTHO-26-338,CPO-005-2025-0139,SI-880771,PAID,2025-11-26T17:19:00+00:00
TXN-000773,SO-100772,2026-04-13,2026-04-13T14:20:00+00:00,CUS-008,Gulf Coast Trauma Hospital,Hospital,FL,Southeast,REP-024,SOM-PLATE-8H,Trauma Plating,Trauma fixation,3,866.25,2598.75,0.1350,350.83,2247.92,1095.00,1152.92,USD,Direct,AGR-ORTHO-26-324,CPO-008-2026-0140,SI-880772,OPEN,2026-04-13T17:20:00+00:00
TXN-000774,SO-100773,2026-02-01,2026-02-01T14:21:00+00:00,CUS-004,Blue Ridge Joint Institute,Hospital,NC,Southeast,REP-013,TRI-KNEE-CR-04,Triathlon Knee,Total knee arthroplasty,2,4423.80,8847.60,0.1300,1150.19,7697.41,4712.40,2985.01,USD,Direct,AGR-ORTHO-26-331,CPO-004-2026-0141,SI-880773,OPEN,2026-02-03T17:21:00+00:00
TXN-000775,SO-100774,2026-04-03,2026-04-03T14:22:00+00:00,CUS-010,Prairie Orthopedics Cooperative,IDN,IL,Midwest,REP-032,SOM-PLATE-8H,Trauma Plating,Trauma fixation,4,892.50,3570.00,0.1900,678.30,2891.70,1430.80,1460.90,USD,ASC Program,AGR-ORTHO-26-338,CPO-010-2026-0142,SI-880774,PAID,2026-04-03T17:22:00+00:00
TXN-000776,SO-100775,2026-04-22,2026-04-22T14:23:00+00:00,CUS-001,Atlantic Ortho Alliance,IDN,PA,Northeast,REP-006,ACC-HIP-CUP-56,Acetabular System,Total hip arthroplasty,2,2975.00,5950.00,0.2150,1279.25,4670.75,3035.52,1635.23,USD,Direct,AGR-ORTHO-26-310,CPO-001-2026-0143,SI-880775,PAID,2026-04-23T17:23:00+00:00
TXN-000777,SO-100776,2026-02-06,2026-02-06T14:24:00+00:00,CUS-011,Desert Ridge Ambulatory Surgery,ASC,AZ,Mountain,REP-037,SPN-CAGE-LORD,Spine Interbody,Lumbar fusion,1,5260.00,5260.00,0.1150,604.90,4655.10,2789.70,1865.40,USD,Direct,AGR-ORTHO-26-310,CPO-011-2026-0144,SI-880776,OPEN,2026-02-08T17:24:00+00:00
TXN-000778,SO-100777,2025-12-25,2025-12-25T14:25:00+00:00,CUS-001,Atlantic Ortho Alliance,IDN,PA,Northeast,REP-001,SOM-SCREW-45,Trauma Plating,Trauma fixation,4,148.92,595.68,0.2000,119.14,476.54,171.36,305.18,USD,Direct,AGR-ORTHO-26-310,CPO-001-2025-0145,SI-880777,PAID,2025-12-26T17:25:00+00:00
TXN-000779,SO-100778,2026-01-20,2026-01-20T14:26:00+00:00,CUS-006,Pacific Motion Surgery Partners,ASC,CA,West,REP-017,ACC-HIP-CUP-56,Acetabular System,Total hip arthroplasty,2,3034.50,6069.00,0.1100,667.59,5401.41,2976.00,2425.41,USD,Direct,AGR-ORTHO-26-310,CPO-006-2026-0146,SI-880778,OPEN,2026-01-20T17:26:00+00:00
TXN-000780,SO-100779,2026-04-25,2026-04-25T14:27:00+00:00,CUS-007,Front Range Medical Center,Hospital,CO,Mountain,REP-021,SOM-SCREW-45,Trauma Plating,Trauma fixation,1,144.54,144.54,0.1400,20.24,124.30,41.16,83.14,USD,ASC Program,AGR-ORTHO-26-317,CPO-007-2026-0147,SI-880779,PAID,2026-04-26T17:27:00+00:00
TXN-000781,SO-100780,2025-11-12,2025-11-12T14:28:00+00:00,CUS-001,Atlantic Ortho Alliance,IDN,PA,Northeast,REP-004,TRI-KNEE-CR-04,Triathlon Knee,Total knee arthroplasty,2,4423.80,8847.60,0.1800,1592.57,7255.03,4712.40,2542.63,USD,ASC Program,AGR-ORTHO-26-310,CPO-001-2025-0148,SI-880780,PAID,2025-11-12T17:28:00+00:00
TXN-000782,SO-100781,2026-04-24,2026-04-24T14:29:00+00:00,CUS-005,Lone Star Orthopedic Network,IDN,TX,South Central,REP-017,TRI-KNEE-CR-04,Triathlon Knee,Total knee arthroplasty,2,4423.80,8847.60,0.1950,1725.28,7122.32,4712.40,2409.92,USD,Direct,AGR-ORTHO-26-338,CPO-005-2026-0149,SI-880781,PAID,2026-04-24T17:29:00+00:00
TXN-000783,SO-100782,2026-05-28,2026-05-28T14:30:00+00:00,CUS-005,Lone Star Orthopedic Network,IDN,TX,South Central,REP-018,TRI-KNEE-PS-05,Triathlon Knee,Total knee arthroplasty,3,4825.00,14475.00,0.1950,2822.63,11652.37,7772.40,3879.97,USD,Direct,AGR-ORTHO-26-338,CPO-005-2026-0150,SI-880782,OPEN,2026-05-29T17:30:00+00:00
TXN-000784,SO-100783,2025-11-11,2025-11-11T14:31:00+00:00,CUS-008,Gulf Coast Trauma Hospital,Hospital,FL,Southeast,REP-028,MAKO-KNEE-KIT,Robotic Procedure Kit,Robotic-assisted knee,2,1640.00,3280.00,0.1350,442.80,2837.20,1380.00,1457.20,USD,Direct,AGR-ORTHO-26-324,CPO-008-2025-0151,SI-880783,PAID,2025-11-11T17:31:00+00:00
TXN-000785,SO-100784,2026-06-04,2026-06-04T14:32:00+00:00,CUS-006,Pacific Motion Surgery Partners,ASC,CA,West,REP-016,TRI-KNEE-CR-04,Triathlon Knee,Total knee arthroplasty,2,4292.40,8584.80,0.1150,987.25,7597.55,4712.40,2885.15,USD,ASC Program,AGR-ORTHO-26-310,CPO-006-2026-0152,SI-880784,PAID,2026-06-06T17:32:00+00:00
TXN-000786,SO-100785,2026-02-15,2026-02-15T14:33:00+00:00,CUS-010,Prairie Orthopedics Cooperative,IDN,IL,Midwest,REP-029,MAKO-KNEE-KIT,Robotic Procedure Kit,Robotic-assisted knee,1,1640.00,1640.00,0.1900,311.60,1328.40,676.20,652.20,USD,Direct,AGR-ORTHO-26-338,CPO-010-2026-0153,SI-880785,PAID,2026-02-15T17:33:00+00:00
TXN-000787,SO-100786,2026-05-20,2026-05-20T14:34:00+00:00,CUS-005,Lone Star Orthopedic Network,IDN,TX,South Central,REP-015,ACC-HIP-CUP-56,Acetabular System,Total hip arthroplasty,3,2945.25,8835.75,0.1900,1678.79,7156.96,4464.00,2692.96,USD,Direct,AGR-ORTHO-26-338,CPO-005-2026-0154,SI-880786,OPEN,2026-05-22T17:34:00+00:00
TXN-000788,SO-100787,2026-04-30,2026-04-30T14:35:00+00:00,CUS-001,Atlantic Ortho Alliance,IDN,PA,Northeast,REP-004,TRI-KNEE-PS-05,Triathlon Knee,Total knee arthroplasty,1,4921.50,4921.50,0.2300,1131.95,3789.55,2489.20,1300.35,USD,Direct,AGR-ORTHO-26-310,CPO-001-2026-0155,SI-880787,OPEN,2026-04-30T17:35:00+00:00
TXN-000789,SO-100788,2026-03-08,2026-03-08T14:36:00+00:00,CUS-001,Atlantic Ortho Alliance,IDN,PA,Northeast,REP-005,TRI-KNEE-CR-04,Triathlon Knee,Total knee arthroplasty,1,4423.80,4423.80,0.1900,840.52,3583.28,2310.00,1273.28,USD,Direct,AGR-ORTHO-26-310,CPO-001-2026-0156,SI-880788,PAID,2026-03-10T17:36:00+00:00
TXN-000790,SO-100789,2026-03-10,2026-03-10T14:37:00+00:00,CUS-002,Hudson Valley Surgical Center,ASC,NY,Northeast,REP-009,MAKO-HIP-KIT,Robotic Procedure Kit,Robotic-assisted hip,2,1480.05,2960.10,0.1200,355.21,2604.89,1250.00,1354.89,USD,ASC Program,AGR-ORTHO-26-317,CPO-002-2026-0157,SI-880789,PAID,2026-03-10T17:37:00+00:00
TXN-000791,SO-100790,2025-12-25,2025-12-25T14:38:00+00:00,CUS-003,Great Lakes University Hospital,Academic Medical Center,OH,Midwest,REP-013,SPN-CAGE-LORD,Spine Interbody,Lumbar fusion,5,5365.20,26826.00,0.1700,4560.42,22265.58,13948.50,8317.08,USD,Direct,AGR-ORTHO-26-324,CPO-003-2025-0158,SI-880790,PAID,2025-12-26T17:38:00+00:00
TXN-000792,SO-100791,2026-02-27,2026-02-27T14:39:00+00:00,CUS-004,Blue Ridge Joint Institute,Hospital,NC,Southeast,REP-010,TRI-KNEE-CR-04,Triathlon Knee,Total knee arthroplasty,1,4380.00,4380.00,0.1300,569.40,3810.60,2310.00,1500.60,USD,ASC Program,AGR-ORTHO-26-331,CPO-004-2026-0159,SI-880791,OPEN,2026-02-27T17:39:00+00:00
TXN-000793,SO-100792,2026-03-16,2026-03-16T14:40:00+00:00,CUS-005,Lone Star Orthopedic Network,IDN,TX,South Central,REP-014,REV-FEM-STEM-12,Revision Hip,Revision arthroplasty,3,6355.80,19067.40,0.1950,3718.14,15349.26,10485.00,4864.26,USD,Direct,AGR-ORTHO-26-338,CPO-005-2026-0160,SI-880792,PAID,2026-03-16T17:40:00+00:00
TXN-000794,SO-100793,2026-04-13,2026-04-13T14:41:00+00:00,CUS-005,Lone Star Orthopedic Network,IDN,TX,South Central,REP-015,TRI-KNEE-PS-05,Triathlon Knee,Total knee arthroplasty,2,4776.75,9553.50,0.2000,1910.70,7642.80,5080.00,2562.80,USD,Direct,AGR-ORTHO-26-338,CPO-005-2026-0161,SI-880793,PAID,2026-04-13T17:41:00+00:00
TXN-000795,SO-100794,2026-04-21,2026-04-21T14:42:00+00:00,CUS-004,Blue Ridge Joint Institute,Hospital,NC,Southeast,REP-013,MAKO-KNEE-KIT,Robotic Procedure Kit,Robotic-assisted knee,3,1672.80,5018.40,0.1200,602.21,4416.19,2028.60,2387.59,USD,Direct,AGR-ORTHO-26-331,CPO-004-2026-0162,SI-880794,PAID,2026-04-22T17:42:00+00:00
TXN-000796,SO-100795,2026-05-24,2026-05-24T14:43:00+00:00,CUS-003,Great Lakes University Hospital,Academic Medical Center,OH,Midwest,REP-011,TRI-KNEE-PS-05,Triathlon Knee,Total knee arthroplasty,1,4825.00,4825.00,0.1750,844.38,3980.62,2540.00,1440.62,USD,Direct,AGR-ORTHO-26-324,CPO-003-2026-0163,SI-880795,PAID,2026-05-24T17:43:00+00:00
